OBJECTID,COD_SIG_ESTACIONAMENTO,MORADA,FREGUESIA,LOCALIZACAO,TIPO_ESTACIONAMENTO,MODELO,NUM_SUPORTES,CAPACIDADE,COBERTO,DOMINIALIDADE,ESTACIONAMENTO_ESTADO,DATA_INSTALACAO,x,y
15379,604,"Rua Tomás Ribeiro, 47D",Avenidas Novas,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,30/04/2019,-1018247.3194133,4683196.6604622
15380,605,"Rua de Dona Estefânia, 157",Arroios,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,,-1017573.9180609,4683467.9953003
15381,606,Rua Alferes Malheiro,Alvalade,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,04/09/2019,-1016867.6955596,4687119.9406170
15382,673,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,,-1019839.5827771,4683479.0827169
15383,1064,"Avenida do Rio de Janeiro, 66",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1017527.1355534,4687051.9133167
15384,1065,"Rua João Saraiva, 1",Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1017536.5279205,4686942.9376423
15385,1066,Rua Cordeiro Ferreira,Lumiar,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1019696.0848464,4689158.9774327
15386,1067,"Rua da República do Paraguai, 24",Lumiar,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1019739.2666569,4689275.8409183
15387,1068,"Avenida David Mourão-Ferreira, 62D",Lumiar,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1019211.1283520,4689446.0536466
15388,1069,"Rua Helena Vaz da Silva, 20A",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018846.3234470,4689416.4000390
15389,1070,"Rua Helena Vaz da Silva, 14",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018900.6806096,4689246.6955366
15390,1071,"Rua Helena Vaz da Silva, 2A",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018961.0678121,4689054.0922667
15391,1072,"Alameda das Linhas de Torres, 199",Lumiar,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1019673.2257346,4688784.1039160
15392,1073,"Rua Silva Tavares, 7A",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1019396.1751001,4688536.2616089
15393,1074,"Alameda das Linhas de Torres, 149B",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1019469.3024354,4688347.7103071
15394,1075,Rua Francisco Stromp,Lumiar,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1019456.3943471,4687850.9905985
15395,1076,"Rua Fernando Curado Ribeiro, 4G",Lumiar,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1019310.0518173,4687463.4639717
15397,1078,"Rua Alexandre Herculano, 2A",Santo António,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018153.2483389,4682310.6242555
15398,1079,"Rua Alexandre Herculano, 33A",,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
15399,1080,Rua Castilho,,Santo António,Passeio,HOTSPOT,0,2,Não,,Público,DEPM,44.0000000,-1018623.2652629
15400,1081,"Rua Castilho, 5",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018532.8240532,4681711.4598438
15401,1082,"Rua Rodrigo da Fonseca, 2",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018623.4149581,4681627.6717072
15402,1083,"Rua Rodrigo da Fonseca, 24",Santo António,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018823.8619100,4681918.1576613
15403,1084,"Rua Braamcamp, 11",Santo António,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018749.8651869,4682006.9238887
15404,1085,"Rua de São Bento, 47",Misericórdia,Via,BICICLETA,Sheffield standard,3,6,Não,Público,Interdito Micromobilidade,17/09/2020,-1018870.7572228,4680375.7084566
15405,1086,"Rua de São Bento, 30",Misericórdia,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Interdito Micromobilidade,17/09/2020,-1018861.5589898,4680284.1943834
15406,1087,"Rua Braamcamp, 18",Santo António,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018713.5455058,4682139.0184906
15407,1088,"Rua Duque de Palmela, 11B",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018546.6663579,4682087.8450120
15408,1089,"Rua Alexandre Herculano, 14",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018450.0298469,4682088.8249345
15409,1090,"Rua Mouzinho da Silveira, 34C",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018662.5771510,4682125.0162423
15410,1091,"Rua Mouzinho da Silveira, 3B",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018509.8027156,4681871.2691782
15411,1092,"Rua Barata Salgueiro, 33",Santo António,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018414.1656801,4681807.3282511
15412,1093,"Rua Rosa Araújo, 7",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018381.1449121,4681968.7694314
15413,1094,"Rua Rosa Araújo, 41",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018478.7975386,4681901.9865949
15414,1095,"Rua Alexandre Herculano, 35",Santo António,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018684.4720941,4681901.1714393
15415,1096,"Rua Alexandre Herculano, 51",Santo António,Passeio,BICICLETA,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018851.6676148,4681787.5815035
15416,1098,"Rua Melo Gouveia, 9",Penha de França,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1016065.1190016,4683495.6231921
15417,1099,"Rua Rodrigo da Fonseca, 101C",,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
15418,1100,Avenida dos Estados Unidos da América,Entre a luminária e o contador perto da esquina de acesso ao campo de jogos,mais encostado à luminária,Alvalade,Passeio,0,0,Não,Não,0,Equipamento Desportivo - Campo Desportivo,0.0000000,0.0000000
15419,1101,Rua Alberto de Oliveira,Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1017992.2477500,4685963.0293684
15420,1102,"Rua Fernando Pessoa, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,17/09/2020,-1018118.9570599,4686005.6580326
15421,2167,Avenida da Índia,Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1021827.9253552,4678792.0602957
15422,2168,Avenida de Brasília,Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1022724.3795234,4678408.2571838
15423,674,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,,-1019864.7750432,4683526.6856151
15424,675,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,7,14,Não,Privado,Interdito Micromobilidade,,-1019868.4069287,4683536.4397591
15425,676,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,7,14,Não,Privado,Interdito Micromobilidade,,-1019845.0781178,4683522.1463990
15426,677,Avenida Almirante Gago Coutinho,Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,26/11/2019,-1016327.9402570,4687610.6028153
15427,679,"Largo do Rato, 4",Santo António,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,23/11/2019,-1019048.7272831,4681696.2846642
15428,2066,"Rua Duque de Palmela, 36B",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,24/01/2023,-1018627.5707060,4682241.1241439
15429,2067,Rua Galdim Pais,Beato,Passeio,BICICLETA,Onda,1,0,Não,Privado,Interdito Micromobilidade,,-1014612.5183802,4682727.2029511
15430,680,Rua Alberto de Oliveira,Alvalade,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
15431,681,Rua do Instituto Industrial,Na zona pedonal,entre o segundo e terceiro canteiros a contar de Norte,Misericórdia,Passeio,0,0,Não,Não,0,,0.0000000,831.0000000
15432,682,"Rua do Instituto Industrial, 7C",Misericórdia,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,15/02/2019,-1018636.8498659,4679927.9444191
15433,683,"Rua da Palma, 233",Santa Maria Maior,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,01/09/2019,-1016987.3335368,4681487.6147980
15434,684,"Rua da Palma, 278",Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,30/01/2019,-1016964.5004571,4681550.2156792
15435,688,"Avenida de Roma, 26",Areeiro,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,13/02/2019,-1017383.0034626,4685155.0928385
15436,689,"Rua Luís Augusto Palmeirim, 13",Alvalade,Via,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,04/05/2019,-1017881.6310905,4686598.6329429
15437,690,"Rua Acácio de Paiva, 13C",Alvalade,Via,HOTSPOT,Sheffield standard,3,11,Não,Público,Partilhado com Micromobilidade,04/05/2019,-1017780.6919976,4686627.7621587
15438,691,"Rua José Duro, 25B",Alvalade,Via,HOTSPOT,Sheffield standard,4,13,Não,Público,Partilhado com Micromobilidade,30/04/2019,-1017585.7248188,4686620.5873051
15439,692,"Rua José d'Esaguy, 1A",Alvalade,Via,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,04/05/2019,-1017634.7393264,4686511.7447594
15440,693,"Rua Dr. João Soares, 20",Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,6,12,Não,Público,Partilhado com Micromobilidade,20/09/2019,-1019040.5975530,4686358.9072215
15441,694,"Rua Dr. João Soares, 20",Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,6,12,Não,Público,Partilhado com Micromobilidade,20/09/2019,-1019046.8033950,4686361.1385404
15442,697,"Avenida Fontes Pereira de Melo, 35E",Avenidas Novas,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,22/03/2019,-1018190.8346351,4683264.4788345
15443,2533,"Rua António Gedeão, Escola",Marvila,Passeio,BICICLETA,Sheffield standard,9,18,Não,Privado,Interdito Micromobilidade,15/04/2024,-1014180.2451471,4684523.1005319
15444,2534,"Rua Hermano Neves, 13A",Lumiar,Passeio,BICICLETA,Sheffield standard,6,12,Não,Privado,Interdito Micromobilidade,15/04/2024,-1020836.9720859,4687397.3381758
15445,698,"Rua Martens Ferrão, 20",Arroios,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,30/04/2019,-1018287.0023189,4682944.1988647
15446,699,"Rua Alexandre Herculano, 31",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,12/06/2019,-1018592.0987828,4681962.9821151
15447,700,"Rua Duque de Palmela, 4",Santo António,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,12/05/2019,-1018529.6054830,4682098.6315797
15448,701,"Rua Mouzinho da Silveira, 27C",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,12/05/2019,-1018658.6257948,4682080.1720654
15449,702,"Rua do Açúcar, 54",Marvila,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,31/12/2019,-1013325.4149765,4684499.3137556
15450,703,Rua Antão Gonçalves,Belém,Passeio,BICICLETA,Sheffield standard,6,12,Não,Privado,Interdito Micromobilidade,17/12/2019,-1025753.6728217,4680120.7699509
15451,704,"Rua Padre Luís Fróis, Escola",Belém,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,19/12/2019,-1025697.8233329,4680815.8696149
15452,259,Praça do Duque de Saldanha,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,30/11/2018,-1018068.9111020,4683567.4695031
15453,712,"Rua Andrade Corvo, 25",Arroios,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,30/07/2019,-1018233.6836229,4683043.7374916
15454,713,"Rua Andrade Corvo, 17A",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,30/07/2019,-1018098.3019896,4682978.8599753
15455,714,"Rua Andrade Corvo, 1",Arroios,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,30/07/2019,-1017957.1927152,4682908.0154568
15456,715,"Avenida General Roçadas, Escola",Penha de França,Passeio,BICICLETA,Sheffield estreito,3,6,Não,Privado,Interdito Micromobilidade,,-1016148.7004627,4682617.6769122
15457,716,Avenida de Brasília,Estrela,Via,HOTSPOT,Sheffield standard,4,13,Não,Público,Partilhado com Micromobilidade,01/02/2020,-1020570.7777044,4679249.7047276
15459,720,"Avenida de Paris, 1B",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,3,11,Não,Público,Partilhado com Micromobilidade,17/01/2020,-1016772.0983519,4684642.9461275
15460,721,"Praça Pasteur, 11",Areeiro,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/01/2020,-1016992.7593374,4684648.4095847
15461,722,"Avenida de Paris, 19",Areeiro,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/01/2020,-1017122.2354214,4684642.3566350
15463,724,"Praça de Londres, 6",Areeiro,Passeio,BICICLETA,Sheffield standard,7,14,Não,Público,Partilhado com Micromobilidade,17/01/2020,-1017130.7876360,4684615.9050331
15464,725,Rua Dr. Júlio Dantas,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
15465,726,Rua Dr. Júlio Dantas,Escola EB Marquesa de Alorna,no exterior,próximo do ecoponto,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
15466,727,Avenida Ressano Garcia,Entre árvores,Avenidas Novas,Passeio,BICICLETA,0,2,Não,0,Público,DEPM,0.0000000,-1019198.4770689
15467,728,"Avenida Ressano Garcia, 39",Avenidas Novas,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,30/01/2020,-1019359.8959052,4683777.6406955
15468,729,"Avenida Ressano Garcia, 25",Avenidas Novas,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,30/01/2020,-1019281.6450423,4683756.2604016
15469,730,"Avenida Ressano Garcia, 24",Avenidas Novas,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,30/01/2020,-1019297.0968679,4683782.6030105
15470,1,Avenida de Brasília,Alcântara,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,01/02/2020,-1022253.7729471,4678508.8389405
15471,731,"Rua da Verónica, Escola",São Vicente,Passeio,BICICLETA,Sheffield standard,8,16,Não,Privado,Interdito Micromobilidade,13/02/2020,-1016167.8443209,4681131.1847090
15472,732,"Avenida General Roçadas, Escola",Penha de França,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,13/02/2020,-1016144.6417840,4682614.4016439
15473,733,Rua Alexandre de Sá Pinto,Belém,Via,BICICLETA,Sheffield standard,2,4,Não,Privado,Interdito Micromobilidade,02/12/2020,-1023559.7537790,4678899.6542913
15474,734,Rua Alexandre de Sá Pinto,Belém,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,02/12/2020,-1023490.3886405,4678873.9454897
15475,735,Rua Alexandre de Sá Pinto,Belém,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,02/12/2020,-1023681.1152815,4678810.5320136
15476,737,"Rua da Penha de França, 175",Arroios,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,13/02/2020,-1016398.9179977,4682576.8436856
15477,738,Rua Gomes Freire,Arroios,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,17/02/2020,-1017848.1195901,4682937.9048698
15478,739,"Avenida Ressano Garcia, 36",Avenidas Novas,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,17/02/2020,-1019404.4528146,4683810.9866144
15480,741,Rua de São Lázaro,Arroios,Passeio,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,17/02/2020,-1017238.5989882,4681634.1552771
15481,742,Praça do Império,Belém,Passeio,BICICLETA,Grelha,2,11,Sim,Privado,Interdito Micromobilidade,,-1025133.2119373,4678251.5896325
15482,743,"Avenida de Pádua, 5",Parque das Nações,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,03/01/2020,-1013382.3422652,4687759.0517485
15483,744,Avenida do Colégio Militar,Carnide,Passeio,BICICLETA,Entorta rodas,1,5,Não,Público,Partilhado com Micromobilidade,,-1022873.4380640,4686430.1733908
15484,745,Avenida do Colégio Militar,Carnide,Passeio,BICICLETA,Entorta rodas,1,5,Não,Público,Partilhado com Micromobilidade,,-1022863.1244363,4686438.2339396
15485,746,Avenida do Colégio Militar,Carnide,Passeio,BICICLETA,Entorta rodas,1,5,Não,Público,Partilhado com Micromobilidade,,-1022809.1587550,4686450.9792592
15486,747,Avenida do Colégio Militar,Carnide,Passeio,BICICLETA,Entorta rodas,5,5,Não,Público,Partilhado com Micromobilidade,,-1022799.9162193,4686443.5631229
15487,762,"Avenida do Rio de Janeiro, 50G",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,03/10/2020,-1017426.3022306,4686815.1466527
15488,761,"Avenida do Brasil, 196",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,03/10/2020,-1017094.7053557,4687280.6653596
15489,760,"Avenida do Brasil, 186B",Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,03/10/2020,-1017263.7566107,4687213.0324469
15490,759,"Avenida do Brasil, 101",Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,03/10/2020,-1017532.2011099,4687129.6687421
15491,758,"Avenida de Roma, 129",Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,03/12/2020,-1018074.8116374,4686749.1548288
