objectid,cod_sig,morada,freguesia,localizacao,tipo_estacionamento,modelo,num_suportes,capacidade,coberto,dominialidade,estado,data_instalacao,lon,lat
16010,1517,"Rua Correia Teles, 103",Campo de Ourique,Lugar estacionamento automóvel,BICIPARQUE,Entorta rodas com encosto,29,29,1,Público,Interdito Micromobilidade,01/07/2021,-9.1707196,38.7186793
16011,1518,"Rua de Ponta Delgada, 68",Arroios,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.1376555,38.7333827
16012,1519,"Largo Doutor António Viana, 1",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,01/04/2022,-9.1622929,38.7180592
16013,1520,"Rua Silva Carvalho, 54",Campo de Ourique,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.1622810,38.7182843
16014,1521,Rua da Centieira,Parque das Nações,Passeio,BICICLETA,Sheffield standard,27,54,0,Público,Partilhado com Micromobilidade,,-9.0997570,38.7666004
16015,1522,Praça das Novas Nações,Arroios,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1329014,38.7261710
16016,1523,"Avenida Engenheiro Arantes e Oliveira, 24",Areeiro,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1243904,38.7410935
16017,1524,Rua Prof. Simões Raposo 13C,Lumiar,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1739820,38.7620857
16018,1525,"Avenida São João de Deus, 1",Areeiro,Via,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1324083,38.7455952
16019,1526,"Praça Afrânio Peixoto, 13",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1366765,38.7448829
16020,1527,"Praça Afrânio Peixoto, 8",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1362529,38.7444715
16021,1528,"Praça Afrânio Peixoto, 2",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1358623,38.7449260
16022,1529,Rua Oliveira Cadornega,Marvila,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1096880,38.7539113
16023,1530,"Praça Afrânio Peixoto, 15",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1366914,38.7452308
16024,1531,"Praça Afrânio Peixoto, 14",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1366751,38.7450054
16025,1532,"Praça Afrânio Peixoto, 11",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1366126,38.7446168
16026,1533,"Praça Afrânio Peixoto, 7",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1361417,38.7444834
16027,1534,"Praça Afrânio Peixoto, 4",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1358800,38.7446727
16028,1535,"Praça Afrânio Peixoto, 2A",Areeiro,Via,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1358712,38.7450252
16029,1536,"Praça Afrânio Peixoto, 1",Areeiro,Passeio,BICICLETA,Sheffield standard,1,2,0,Público,Partilhado com Micromobilidade,24/08/2021,-9.1358863,38.7451913
16030,1537,Avenida Professor Egas Moniz,Alvalade,Passeio,BICICLETA,Entorta rodas,1,9,0,Público,Partilhado com Micromobilidade,,-9.1643194,38.7506651
16031,530,Rua da Verónica,São Vicente,Passeio,BICICLETA,Sheffield standard,3,6,1,Público,Interdito Micromobilidade,01/07/2021,-9.1292157,38.7167624
16032,1539,Rua Sousa Pinto,Santo António,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,1,Privado,Interdito Micromobilidade,01/07/2021,-9.1575971,38.7243153
16033,1540,Rua Manuel Gouveia,Areeiro,Lugar estacionamento motociclo,BICICLETA,Sheffield standard,6,12,1,Público,Partilhado com Micromobilidade,01/09/2021,-9.1303836,38.7452201
16034,1541,"Rua Correia Teles, 103",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,2,4,1,Público,Partilhado com Micromobilidade,01/07/2021,-9.1707842,38.7184617
16035,1542,Rua João da Silva,Areeiro,Passeio,BICICLETA,Sheffield standard,4,8,1,Privado,Interdito Micromobilidade,01/07/2021,-9.1289252,38.7424960
16036,1543,"Calçada dos Barbadinhos, 114E",São Vicente,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,01/04/2022,-9.1235634,38.7211500
16037,1544,"Rua Conde de Sabugosa, 25A",Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,22/09/2021,-9.1403024,38.7480854
16038,1545,Doca do Jardim do Tabaco,Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,6,12,0,Público,Partilhado com Micromobilidade,,-9.1240417,38.7118139
16040,1548,Rua do Arco do Marquês de Alegrete,Santa Maria Maior,Via,HOTSPOT,Sheffield standard,4,13,0,Público,Partilhado com Micromobilidade,01/10/2021,-9.1364221,38.7145085
16041,1549,Rua Silva e Albuquerque,Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,01/10/2021,-9.1376266,38.7499598
16042,1550,"Rua Silva e Albuquerque, 25",Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,10/10/2021,-9.1416304,38.7506857
16043,1551,Avenida Rovisco Pais,Areeiro,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,07/10/2021,-9.1377748,38.7359594
16044,1552,"Avenida de António José de Almeida, Universidade",Areeiro,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,07/10/2021,-9.1383451,38.7371117
16045,1553,"Rua Capitão Santiago de Carvalho, Escola",Olivais,Via,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,14/12/2020,-9.1108099,38.7710931
16046,1556,"Avenida 5 de Outubro, 18",Avenidas Novas,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,25/06/2021,-9.1487648,38.7411669
16047,1557,"Avenida Poeta Mistral, 31",Avenidas Novas,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,25/06/2021,-9.1514744,38.7395464
16049,1559,"Rua Carvalho Araújo, 28",Penha de França,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,01/08/2021,-9.1312613,38.7337885
16050,1560,"Rua Carvalho Araújo, 28",Penha de França,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,01/08/2021,-9.1312540,38.7336823
16051,1561,"Rua Professor Lima Basto, 69",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,01/10/2021,-9.1606359,38.7386597
16052,1562,Rua Professor Lima Basto,São Domingos de Benfica,Via,BICICLETA,Sheffield standard,6,12,0,Público,Partilhado com Micromobilidade,01/10/2021,-9.1624235,38.7393805
16053,1563,"Rua Doutor António Granjo, 1",São Domingos de Benfica,Via,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,01/10/2021,-9.1648461,38.7399471
16054,1564,"Rua Doutor António Granjo, 4",São Domingos de Benfica,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,01/10/2021,-9.1649202,38.7399600
16055,1565,Estrada de Telheiras,Lumiar,Via,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,22/10/2021,-9.1669137,38.7598009
16056,1566,Rua Castilho,Avenidas Novas,Via,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,22/10/2021,-9.1574190,38.7291869
16057,1640,"Rua Eugénio de Castro, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,7,14,0,Privado,Interdito Micromobilidade,06/12/2021,-9.1473703,38.7544867
16058,1641,"Rua Abel Salazar, 31",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,10/12/2021,-9.1679531,38.7675213
16059,1642,"Rua Prof. Arsénio Nunes, Escola",Carnide,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,14/12/2021,-9.1940929,38.7683559
16060,1643,"Rua Maria Amália Vaz de Carvalho, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,1,Privado,Interdito Micromobilidade,06/12/2021,-9.1417980,38.7511790
16061,1644,"Largo do Ministro, 9",Santa Clara,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,8,16,1,Privado,Interdito Micromobilidade,09/12/2021,-9.1590856,38.7821812
16062,1645,"Largo do Poço, 6",Lumiar,Passeio,BICICLETA,Sheffield standard,6,12,0,Privado,Interdito Micromobilidade,14/12/2021,-9.1674362,38.7596534
16063,1646,"Avenida Santa Joana Princesa, 13",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,03/12/2021,-9.1371854,38.7537816
16064,1647,"Rua Alexandre de Sá Pinto, 26",Belém,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,23/12/2021,-9.1951836,38.6982431
16065,1648,"Praça de Malaca, 3",Belém,Via,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,22/12/2021,-9.2102614,38.6993764
16066,1649,"Rua Gilberto Freyre, Escola",Marvila,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,09/12/2021,-9.1212708,38.7443601
16067,1650,"Azinhaga da Bela Vista, 2B-2C",Marvila,Via,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,08/12/2021,-9.1258025,38.7557000
16068,1651,"Rua Corsário das Ilhas, 4-4B",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,02/12/2021,-9.0982980,38.7587680
16069,1652,Rua Madre de Deus,Penha de França,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,10/12/2021,-9.1153187,38.7231883
16070,1653,"Rua da Verónica, Escola",São Vicente,Passeio,BICICLETA,Sheffield standard,3,6,1,Privado,Interdito Micromobilidade,13/12/2021,-9.1283114,38.7162901
16071,1654,"Rua Abel Salazar, 31",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,10/12/2021,-9.1679891,38.7675702
16072,1655,"Largo Frederico Valsassina, 2A",Marvila,Passeio,BICICLETA,Sheffield standard,6,12,0,Público,Partilhado com Micromobilidade,09/12/2021,-9.1260126,38.7555524
16073,1656,"Avenida Marechal Craveiro Lopes, 1",Lumiar,Via,BICICLETA,Sheffield standard,7,14,0,Privado,Interdito Micromobilidade,09/12/2021,-9.1540492,38.7603516
16074,1657,"Rua da Verónica, Escola",São Vicente,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,13/12/2021,-9.1281729,38.7161538
16075,1658,Rua Madre de Deus,Penha de França,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,10/12/2021,-9.1150528,38.7231670
16076,1659,Rua Armindo Rodrigues,Lumiar,Passeio,BICICLETA,Sheffield standard,11,22,1,Privado,Interdito Micromobilidade,23/12/2021,-9.1665538,38.7680984
16077,1660,"Avenida Almirante Gago Coutinho, 82",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,1,Privado,Interdito Micromobilidade,07/12/2021,-9.1304420,38.7515310
16078,1661,"Estrada de Telheiras, 113",Lumiar,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,10/12/2021,-9.1644560,38.7591053
16079,1662,"Estrada de Benfica, 535",Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,16/12/2021,-9.1947569,38.7496488
16080,1663,"Estrada de Benfica, 535",Benfica,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,17/12/2021,-9.1946860,38.7496376
16081,1664,"Campo de Santa Clara, Mercado",São Vicente,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,28/01/2022,-9.1258242,38.7153248
16082,1665,Campo de Santa Clara,São Vicente,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,28/01/2022,-9.1249586,38.7158481
16083,1666,Campo de Santa Clara,São Vicente,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,28/01/2022,-9.1243967,38.7160184
16084,1667,Campus de Campolide,Campolide,Passeio,BICICLETA,Sheffield standard,25,50,0,Privado,Interdito Micromobilidade,,-9.1597651,38.7330738
16085,1668,"Rua de Campolide, 28",Campolide,Passeio,BICICLETA,Sheffield estilizado,1,5,0,Público,Partilhado com Micromobilidade,,-9.1621699,38.7262197
16086,1669,"Tapada das Necessidades, Escola",Estrela,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,02/02/2022,-9.1710675,38.7090067
16087,1670,"Rua Prista Monteiro, Escola",Carnide,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,02/02/2022,-9.1819484,38.7658599
16088,1671,"Rua Maria Brown, 1",Carnide,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,31/01/2022,-9.1864430,38.7596472
16089,1672,"Rua Dom Luís da Cunha, Escola",Alvalade,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,01/02/2022,-9.1674653,38.7563615
16090,1673,"Rua Luís de Freitas Branco, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,17/01/2022,-9.1625003,38.7710405
16091,1674,"Rua Mário Sampaio Ribeiro, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,17/01/2022,-9.1628381,38.7689748
16092,1675,"Rua Mário Sampaio Ribeiro, Escola",Lumiar,Via,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,17/01/2022,-9.1618413,38.7695840
16093,1676,"Rua Prof. Mário Chicó, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,9,18,0,Privado,Interdito Micromobilidade,02/02/2022,-9.1683459,38.7625011
16094,1677,"Rua Rodrigo da Fonseca, Escola",Avenidas Novas,Passeio,BICICLETA,Sheffield standard,2,4,1,Privado,Interdito Micromobilidade,04/02/2022,-9.1570303,38.7267056
16095,1678,"Rua Professor Mira Fernandes, Escola",Beato,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,27/01/2022,-9.1211741,38.7395053
16096,1679,"Rua Dom Francisco de Almeida, 1",Belém,Via,BICICLETA,Sheffield standard,7,14,0,Privado,Interdito Micromobilidade,13/01/2022,-9.2097918,38.6986764
16098,1681,"Rua Direita ao Lumiar, 9",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,14/01/2022,-9.1721498,38.7730746
16099,1682,"Rua Dom Luís I, Escola",Misericórdia,Via,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,18/01/2022,-9.1497348,38.7085522
16100,1683,Rua Prof. Fernando de Mello Moser,Lumiar,Passeio,BICICLETA,Sheffield standard,6,12,0,Privado,Interdito Micromobilidade,14/02/2022,-9.1701693,38.7734318
16101,1684,Rua Prof. Fernando de Mello Moser,Lumiar,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,14/02/2022,-9.1702029,38.7734010
16102,1685,"Avenida Almirante Gago Coutinho, 141",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,31/01/2022,-9.1302415,38.7595646
16103,1686,"Travessa de Francisco Resende, 59",Benfica,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,31/01/2022,-9.1961668,38.7425376
16105,1688,"Rua Major Neutel de Abreu, 11",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,18/01/2022,-9.1813011,38.7473658
16108,1691,Rua Alexandre de Sá Pinto,Belém,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,28/01/2022,-9.1934325,38.6997205
16109,1692,"Avenida Engenheiro Duarte Pacheco, 32",Campolide,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,25/01/2022,-9.1633549,38.7241522
16110,1693,Rua Afonso Lopes Vieira,Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.1482851,38.7518511
16111,1694,"Avenida do Brasil, 101",Alvalade,Lugar estacionamento automóvel,BICICLETA,Entorta rodas,1,5,0,Privado,Interdito Micromobilidade,,-9.1407360,38.7587063
16112,1695,"Avenida do Brasil, 101",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,,-9.1422284,38.7591917
16113,1696,"Jardim Prof. António de Sousa Franco, 1-1C",Lumiar,Passeio,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.1666816,38.7603487
16114,1697,"Rua Cidade de Bolama, 20",Olivais,Passeio,BICICLETA,Sheffield estilizado,4,8,0,Público,Partilhado com Micromobilidade,27/05/2021,-9.1167470,38.7625830
16115,1698,Travessa do Grilo,Beato,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,15/09/2021,-9.1072410,38.7300970
16116,1699,Travessa do Grilo,Beato,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,15/09/2021,-9.1071671,38.7303784
16117,1700,Alameda do Beato,Beato,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,01/03/2022,-9.1056325,38.7337460
16118,1701,"Paço da Rainha, 90",Arroios,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,10/02/2022,-9.1374930,38.7236366
16119,1702,"Paço da Rainha, 41",Arroios,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,10/02/2022,-9.1375817,38.7236970
16120,1703,"Rua de Ponta Delgada, 29",Arroios,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,,-9.1388655,38.7328195
16121,1705,"Rua Gomes Freire, 68",Arroios,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,05/04/2022,-9.1400606,38.7244631
16122,1706,"Rua dos Heróis de Quionga, 13",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,,-9.1327736,38.7309608
16123,1707,"Rua Damasceno Monteiro, 113",Arroios,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,01/03/2022,-9.1323195,38.7228150
16124,1709,"Calçadinha dos Olivais, Escola",Olivais,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,22/11/2021,-9.1065405,38.7695884
16125,1710,"Rua Cidade de Nampula, Escola",Olivais,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,24/11/2021,-9.1216180,38.7641857
16126,1711,"Rua Fernando Namora, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,24/11/2021,-9.1739141,38.7598036
16127,1712,"Rua Prof. José Sebastião e Silva, Escola",Benfica,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,25/11/2021,-9.1941064,38.7474714
16128,1713,"Rua Fernando Namora, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,3,6,0,Privado,Interdito Micromobilidade,25/11/2021,-9.1733672,38.7595808
16129,1715,"Rua Prof. José Sebastião e Silva, Escola",Benfica,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,26/11/2021,-9.1943063,38.7474732
16130,1716,"Praça de Alvalade, 14",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,06/04/2022,-9.1435201,38.7530628
16131,1717,Rua Augusto Pina,São Domingos de Benfica,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,04/05/2022,-9.1871747,38.7496026
16132,1718,"Rua Augusto Pina, 21",São Domingos de Benfica,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,04/05/2022,-9.1846764,38.7495186
16133,1719,"Rua Maestro Frederico de Freitas, Escola",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,04/05/2022,-9.1811565,38.7483756
16134,1720,"Rua Saraiva de Carvalho, 35",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,05/05/2022,-9.1594861,38.7175140
16135,1721,"Rua Saraiva de Carvalho, 1",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,05/05/2022,-9.1580029,38.7185806
16136,1722,"Passeio do Adamastor, 2.01.01",Parque das Nações,Passeio,BICICLETA,Sheffield standard,4,6,0,Público,Partilhado com Micromobilidade,01/05/2022,-9.0934594,38.7586464
16137,1723,Rua da Cintura do Porto de Lisboa,Marvila,Passeio,BICICLETA,Sheffield standard,8,16,0,Público,Partilhado com Micromobilidade,07/02/2020,-9.0963826,38.7484873
16138,1724,"Estrada das Oliveiras de Baixo, CML (Oficinas)",Benfica,Passeio,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,,-9.1970109,38.7268437
16139,1725,Rua Fernão Álvares do Oriente,Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,16/05/2022,-9.1451595,38.7477546
16140,1726,"Rua Eduardo Costa, Escola",Penha de França,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,10/05/2022,-9.1251244,38.7266921
16141,1727,Avenida Professor Aníbal de Bettencourt,Alvalade,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,30/03/2022,-9.1534569,38.7494935
16142,1728,Campus de Benfica do Instituto Politécnico de Lisboa,Benfica,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,30/03/2022,-9.1930762,38.7464455
16143,1729,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,18/03/2022,-9.1571740,38.7523960
16144,1730,"Avenida Professor Aníbal de Bettencourt, ISCTE (Edifício I)",Alvalade,Passeio,BICICLETA,Sheffield standard,16,32,0,Público,Partilhado com Micromobilidade,25/02/2022,-9.1541278,38.7489270
16145,1731,Avenida da Universidade Técnica,Ajuda,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,22/02/2022,-9.1954904,38.7140814
16146,1732,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,8,16,0,Privado,Interdito Micromobilidade,25/02/2022,-9.1577763,38.7535302
16147,1733,"Praça Eduardo Mondlane, 7C",Marvila,Passeio,BICICLETA,Sheffield standard,2,4,1,Privado,Interdito Micromobilidade,22/02/2022,-9.1135795,38.7437283
16148,1734,Rua Primeiro de Maio a Alcântara,Alcântara,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,17/03/2022,-9.1782792,38.7038994
16149,1735,Avenida de Ceuta,Alcântara,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,15/03/2022,-9.1760481,38.7129048
16150,1736,"Avenida Álvares Cabral, 69",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,17/03/2022,-9.1582788,38.7159226
16151,1737,Tapada da Ajuda,Alcântara,Via,BICICLETA,Sheffield standard,10,20,1,Privado,Interdito Micromobilidade,15/03/2022,-9.1851500,38.7129142
16152,1738,"Campo Grande, 376",Alvalade,Passeio,BICICLETA,Sheffield standard,16,32,0,Privado,Interdito Micromobilidade,21/03/2022,-9.1522586,38.7574382
16153,1739,"Avenida Professor Egas Moniz, Escola",Alvalade,Via,BICICLETA,Sheffield standard,4,8,0,Privado,Interdito Micromobilidade,22/02/2022,-9.1631084,38.7491042
16154,1740,Rua Almerindo Lessa,Ajuda,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,18/03/2022,-9.1976290,38.7134178
16155,1741,"Rua José Escada, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,10,20,0,Privado,Interdito Micromobilidade,17/03/2022,-9.1716180,38.7595770
16156,1742,"Rua Raul Carapinha, Escola",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,8,16,1,Privado,Interdito Micromobilidade,17/02/2022,-9.1713796,38.7411239
16157,1743,"Estrada de Benfica, 628",Benfica,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,06/05/2022,-9.2004804,38.7507247
16158,1744,"Largo do Leão, 9",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,0,Privado,Interdito Micromobilidade,09/05/2022,-9.1369925,38.7349174
16159,1745,"Avenida do Rio de Janeiro, 26",Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,21/03/2022,-9.1378344,38.7523425
16160,1746,"Avenida do Rio de Janeiro, 4",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,04/04/2022,-9.1373262,38.7500178
16161,1747,"Avenida dos Estados Unidos da América, 52",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,19/05/2022,-9.1375642,38.7496244
16162,1748,"Avenida dos Estados Unidos da América, 82",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,20/05/2022,-9.1401576,38.7495389
16163,1749,"Avenida dos Estados Unidos da América, 90",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,19/05/2022,-9.1412935,38.7494803
16164,1750,"Avenida dos Estados Unidos da América, 94",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,16/05/2022,-9.1416841,38.7497665
16165,1751,"Avenida de Roma, 72",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,16/05/2022,-9.1424582,38.7509205
16166,1752,"Praça de Alvalade, 4",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,16/05/2022,-9.1443123,38.7527938
