objectid,cod_sig,morada,freguesia,localizacao,tipo_estacionamento,modelo,num_suportes,capacidade,coberto,dominialidade,estado,data_instalacao,lon,lat
14872,178,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.14750725563899,38.7761355596358
14873,179,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.1478108641727,38.775392349067
14874,180,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.14805206839964,38.7754524856542
14875,181,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.14839729937067,38.7739581682802
14876,182,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.14863849920575,38.7740183037301
14877,383,"Avenida dos Defensores de Chaves, 23",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-14,-9.14327026896688,38.7346242804408
14878,384,"Avenida dos Defensores de Chaves, 12",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-14,-9.14297375731423,38.733403724915
14879,385,"Avenida dos Defensores de Chaves, 45",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-06,-9.14391716981475,38.7368457947534
14880,387,Avenida dos Defensores de Chaves,Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-06,-9.14431459714378,38.7384812638345
14881,388,"Avenida dos Defensores de Chaves, 42",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-06,-9.14429537899955,38.7393168216026
14882,389,"Rua Eiffel, 2A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-06,-9.14314054139357,38.7395587445497
14883,390,"Rua de Dona Filipa de Vilhena, 12",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-06,-9.14188194325098,38.7367823693498
14884,391,"Rua de Dona Filipa de Vilhena, 2B",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-21,-9.14172570184909,38.7354811205343
14885,394,"Avenida Duque d' Ávila, 72",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-10,-9.14976022374699,38.7350208354996
14886,183,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.14882228872773,38.7735677859121
14887,184,"Calçada da Ajuda, 236",Ajuda,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2018-06-04,-9.19915782716611,38.7057745274209
14888,185,"Passeio dos Heróis do Mar, 14",Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.09430126052972,38.7855619087573
14889,186,"Rua da Ilha dos Amores, 59",Parque das Nações,Passeio,BICICLETA,Cascata,1,12,0,Público,Partilhado com Micromobilidade,,-9.09517684576516,38.7825235254258
14890,350,"Avenida António Augusto de Aguiar, 104",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-14,-9.15210029199086,38.7323703548586
14891,351,"Rua Tomás Ribeiro, 56",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-14,-9.15049009074279,38.7322261838386
14892,352,"Avenida Manuel da Maia, Universidade",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-02,-9.13684208964409,38.7370890352291
14893,353,"Avenida Visconde de Valmor, 11",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-06,-9.14390871166404,38.7386086475806
14894,2050,"Avenida de Brasília, Museu",Belém,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2022-10-20,-9.20795709432534,38.6941582292743
14895,355,"Campo Pequeno, 51",Areeiro,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-06,-9.14356604714684,38.7420551588743
14896,356,"Praça da Ilha do Faial, 18",Arroios,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-19,-9.14084648403941,38.7323420737947
14897,357,"Avenida João Crisóstomo, 12",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-08,-9.14412172226448,38.7363435485768
14898,358,"Avenida João Crisóstomo, 22A",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-08,-9.144965872158,38.7362752370504
14899,359,"Rua Latino Coelho, 31",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-05-10,-9.14843044293624,38.7324046471457
14900,187,Passeio dos Heróis do Mar,Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.09345823582476,38.7826540629301
14901,188,"Passeio das Garças, 14",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.09612519663134,38.780963811673
14902,189,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.14858109142307,38.7735076508086
14903,190,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.14874792845814,38.7730986856127
14904,191,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,3,15,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.14898912566074,38.7731588203827
14905,192,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,2,10,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.14874801221186,38.7714944089774
14906,193,Eixo Central,Lumiar,Passeio,BICICLETA,Onda,2,10,0,Público,Partilhado com Micromobilidade,2013-05-18,-9.14914465810709,38.7714730229887
14907,197,Calçada dos Barbadinhos,São Vicente,,BICICLETA,Desconhecido,,,0,Privado,Interdito Micromobilidade,,-9.1206012080794,38.7188417226197
14908,198,Rua Chen He,Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.09281949240691,38.7873635169782
14912,203,Avenida Álvares Cabral,Campo de Ourique,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2018-08-03,-9.15840506721298,38.716283452225
14913,204,"Rua João de Oliveira Miguens, 84",Estrela,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.17378435687537,38.7060959869736
14914,205,Largo do Chiado,Santa Maria Maior,Passeio,BICICLETA,Sheffield estreito,5,10,0,Público,Partilhado com Micromobilidade,,-9.142083397675,38.710351265584
14915,206,"Passeio da Vila Expo, 2",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.09509459883594,38.7805493284644
14916,208,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.09531633040353,38.7744271863857
14917,209,"Rua Bartolomeu Dias, 82",Belém,Passeio,BICICLETA,Entorta rodas,1,6,0,Público,Partilhado com Micromobilidade,,-9.21095792947045,38.6959363462933
14920,212,"Rua dos Lusíadas, 13",Alcântara,Passeio,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.17906196067603,38.7054621997405
14921,213,Estrada de Caselas,Belém,Lugar estacionamento automóvel,BICICLETA,Sheffield estilizado,5,10,0,Privado,Interdito Micromobilidade,,-9.20576412917478,38.7099217140829
14922,216,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.09576042645647,38.7742605053686
14923,217,Avenida D. João II,Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.09690471893188,38.7741808270248
14924,218,"Avenida D. João II, 43",Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.09778490838751,38.7717765425322
14925,219,"Alameda dos Oceanos, 2.14.01",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.0953844749147,38.7703149023199
14926,220,"Alameda dos Oceanos, 49",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.09562794067289,38.7677737199588
14927,221,"Alameda dos Oceanos, 49",Parque das Nações,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.09566060507102,38.767327891893
14928,222,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Cascata,1,12,0,Público,Partilhado com Micromobilidade,,-9.09608567594283,38.7673571552389
14929,223,Alameda dos Oceanos,Parque das Nações,Passeio,BICICLETA,Cascata,1,12,0,Público,Partilhado com Micromobilidade,,-9.09602653340364,38.7679391703283
14930,224,"Alameda dos Oceanos, 47",Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,9,0,Público,Partilhado com Micromobilidade,,-9.09614339969602,38.7662174568063
14931,225,Rossio dos Olivais,Parque das Nações,Passeio,BICICLETA,Cascata,1,8,0,Público,Partilhado com Micromobilidade,,-9.09232431728896,38.767459641544
14932,226,Jardim Garcia de Orta ao Parque das Nações,Parque das Nações,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,,-9.09228013614661,38.7699242775978
14933,228,"Alameda dos Oceanos, 2.11.01",Parque das Nações,Passeio,BICICLETA,Entorta rodas,2,10,1,Público,Partilhado com Micromobilidade,,-9.09547273603866,38.7635572672463
14934,229,"Alameda dos Oceanos, 2.11.01",Parque das Nações,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.09587785241137,38.7646205102509
14935,230,"Alameda dos Oceanos, 43B",Parque das Nações,Passeio,BICICLETA,Entorta rodas,1,5,0,Público,Partilhado com Micromobilidade,,-9.09632867256614,38.7637614714772
14936,231,"Avenida do Mediterrâneo, 2",Parque das Nações,Passeio,BICICLETA,Cascata,1,12,0,Público,Partilhado com Micromobilidade,,-9.09647166157573,38.7630221508203
14937,232,"Rua do Arco do Cego, 75",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Onda,2,10,0,Público,Partilhado com Micromobilidade,,-9.14287821928885,38.7405502131612
14938,233,"Avenida Elias Garcia, 1D",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2018-08-11,-9.14278296741777,38.7397299859256
14939,234,"Avenida Magalhães Lima, Escola",Areeiro,Passeio,BICICLETA,Sheffield estreito,5,10,0,Público,Partilhado com Micromobilidade,,-9.14025541306518,38.7394944239579
14940,235,"Avenida Magalhães Lima, Escola",Areeiro,Passeio,BICICLETA,Entorta rodas,1,10,0,Público,Partilhado com Micromobilidade,,-9.14037800053311,38.7397722137852
14941,236,"Avenida de Roma, 9",Areeiro,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.13860263598613,38.7429704375024
14943,239,"Avenida de Brasília, 1",Belém,Via,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2018-06-18,-9.22469087959766,38.6962936240746
14945,241,Avenida Frei Miguel Contreiras,Alvalade,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.13941577759975,38.7455735005191
14946,242,"Rua João Saraiva, 1",Alvalade,Passeio,BICICLETA,Entorta rodas,1,5,1,Privado,Interdito Micromobilidade,,-9.14084881850437,38.7569945439267
14947,243,"Avenida de Roma, 7",Alvalade,Passeio,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.14453403214602,38.7533044621576
14948,244,Alameda da Universidade,Alvalade,Via,BICICLETA,Sheffield estreito,3,6,0,Público,Partilhado com Micromobilidade,,-9.15537870290395,38.7530126496958
14949,245,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.15687660414894,38.7524778194469
14950,246,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,,-9.15774280187478,38.7535393671974
14951,247,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,5,10,0,Privado,Interdito Micromobilidade,,-9.15825223940469,38.7539973316966
14952,248,"Calçada da Estação, Estação",Campolide,Passeio,BICICLETA,Sheffield estreito,5,10,1,Público,Partilhado com Micromobilidade,,-9.168051965958,38.7323228811936
14955,251,"Avenida Álvares Cabral, 102",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2018-11-16,-9.15768499473122,38.7172504825758
14956,252,"Avenida Álvares Cabral, 44",Campo de Ourique,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2018-08-03,-9.15684679775467,38.718381711455
14957,253,Largo Duque do Cadaval,Santa Maria Maior,Passeio,BICICLETA,Sheffield estreito,5,10,0,Público,Partilhado com Micromobilidade,,-9.1406586545882,38.7140013421352
14958,254,"Praça Afonso de Albuquerque, 3",Belém,Passeio,BICICLETA,Grelha,1,8,0,Público,Partilhado com Micromobilidade,,-9.20158548383612,38.6970911203564
14959,255,Avenida de Brasília,Belém,Via,BICICLETA,Lisboa,14,28,0,Público,Partilhado com Micromobilidade,,-9.19333574154741,38.6963449064486
14960,256,Jardim Guerra Junqueiro,Estrela,Passeio,BICICLETA,Sheffield estilizado,1,10,0,Privado,Interdito Micromobilidade,,-9.15891584482053,38.7156389874401
14961,257,Praça do Duque de Saldanha,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2018-11-30,-9.14551262274562,38.7335904141731
14962,258,Praça do Duque de Saldanha,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2018-11-30,-9.14550367628104,38.7335554447888
14963,260,"Avenida Marquês de Tomar, 91",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2018-12-04,-9.14992423092526,38.7382899355475
14964,261,"Rua Filipe da Mata, 158",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2018-12-20,-9.16230658875745,38.7412164218672
14965,262,"Rua Filipe da Mata, 64",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2018-12-20,-9.15833773087634,38.7413871883393
14966,263,"Rua Filipe da Mata, 22A",Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,0,Público,Partilhado com Micromobilidade,2023-01-25,-9.1571709096454,38.741430996916
14967,264,"Rua Filipe da Mata, 5",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2018-12-20,-9.15620914324081,38.7413939437569
14968,265,"Rua Portugal Durão, 66",Avenidas Novas,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2018-12-28,-9.15897867407833,38.7436421233549
14969,266,Rua Cardeal Mercier,Avenidas Novas,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2018-12-28,-9.15793835759068,38.7426335881302
14970,267,"Rua Cardeal Mercier, 4",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2018-12-27,-9.15772236301417,38.7426812432837
14971,268,"Rua Carlos Reis, 44",Avenidas Novas,Via,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2018-12-28,-9.15700424141592,38.7430269268512
14972,270,Calçada da Tapada,Alcântara,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2018-12-13,-9.18496288651577,38.705733633217
14973,2087,"Travessa de Dom Vasco, 32B",Ajuda,Passeio,HOTSPOT,Desconhecido,0,10,0,Público,Dedicado Micromobilidade,2023-04-17,-9.197476639332,38.7027368668652
14974,271,Rua Jau,Alcântara,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2018-12-17,-9.18496886562638,38.7043925438539
14975,272,"Praça das Indústrias, Centro de Congressos",Alcântara,Passeio,HOTSPOT,Sheffield standard,2,9,0,Público,Partilhado com Micromobilidade,2019-02-20,-9.18336220246644,38.6985580833664
14976,273,"Rua da Cozinha Económica, 30K",Alcântara,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2019-01-18,-9.17622472139151,38.704199334209
14977,274,"Rua da Cozinha Económica, 30K",Alcântara,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2019-01-18,-9.17617425873131,38.704144975944
14978,275,"Avenida Almirante Reis, 3B",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2019-01-07,-9.13557701836731,38.7206913898256
14979,276,"Avenida Almirante Reis, 18",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2019-01-07,-9.13528544986806,38.7219598733793
14980,277,"Avenida Almirante Reis, 20",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2019-01-07,-9.13522820839277,38.722340093026
14981,278,"Avenida Almirante Reis, 25",Arroios,Passeio,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,2019-01-07,-9.13542809226659,38.7223757117215
14982,279,"Rua da Palma, 159",Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2019-01-08,-9.13590517766355,38.7174190883752
14983,280,"Travessa Cidadão João Gonçalves, 20",Arroios,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2019-01-09,-9.13524295649673,38.7213526299917
14984,281,"Avenida Almirante Reis, 17",Arroios,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,3,6,0,Público,Partilhado com Micromobilidade,,-9.13545781668517,38.7217463600743
14985,282,Rua Julieta Ferrão,Avenidas Novas,Passeio,BICICLETA,Sheffield standard,4,8,0,Público,Partilhado com Micromobilidade,2018-12-03,-9.15378216927785,38.7451104504649
14986,283,"Avenida Guerra Junqueiro, 23",Areeiro,Via,BICICLETA,Sheffield standard,2,4,0,Público,Partilhado com Micromobilidade,2018-04-10,-9.13642948087555,38.7396519575397
